InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,Year,Month,MonthName,Day,Weekday,Week,Date
542560,22698,PINK REGENCY TEACUP AND SAUCER,4,2025-09-30 03:08:05,2.95,17016,Sweden,11.8,2025,9,Sep 2025,30,Tuesday,40,2025-09-30
537606,22632,HAND WARMER RED POLKA DOT,6,2024-03-10 13:20:33,1.95,14930,Portugal,11.7,2024,3,Mar 2024,10,Sunday,10,2024-03-10
543558,23298,SPACEBOY LUNCH BOX,3,2024-04-07 06:52:46,1.76,16470,United Kingdom,5.28,2024,4,Apr 2024,7,Sunday,14,2024-04-07
537156,23203,JUMBO BAG DOILEY PATTERNS,21,2024-08-01 02:17:26,2.05,16643,United Kingdom,43.05,2024,8,Aug 2024,1,Thursday,31,2024-08-01
538959,85099B,JUMBO BAG RED RETROSPOT,23,2025-07-07 05:43:03,1.87,17275,United Kingdom,43.01,2025,7,Jul 2025,7,Monday,28,2025-07-07
541214,22423,REGENCY CAKESTAND 3 TIER,2,2024-07-28 06:18:38,13.52,14032,EIRE,27.04,2024,7,Jul 2024,28,Sunday,30,2024-07-28
543226,22748,POPPY'S PLAYHOUSE KITCHEN,23,2025-10-20 18:59:46,1.96,12612,Australia,45.08,2025,10,Oct 2025,20,Monday,43,2025-10-20
541659,22745,POPPY'S PLAYHOUSE BEDROOM,18,2024-04-20 11:07:18,2.3,17377,Spain,41.4,2024,4,Apr 2024,20,Saturday,16,2024-04-20
543753,21931,JUMBO STORAGE BAG SUKI,10,2024-02-19 06:02:23,1.97,12837,United Kingdom,19.7,2024,2,Feb 2024,19,Monday,8,2024-02-19
541637,22961,JAM MAKING SET PRINTED,20,2024-12-05 17:55:43,1.46,12747,United Kingdom,29.2,2024,12,Dec 2024,5,Thursday,49,2024-12-05
538280,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2025-03-31 08:32:49,3.74,17611,United Kingdom,11.22,2025,3,Mar 2025,31,Monday,14,2025-03-31
538214,22632,HAND WARMER RED POLKA DOT,6,2025-07-27 09:02:36,1.71,17124,Norway,10.26,2025,7,Jul 2025,27,Sunday,30,2025-07-27
541711,22193,RED DINER WALL CLOCK,21,2025-01-26 10:28:23,7.81,12837,United Kingdom,164.01,2025,1,Jan 2025,26,Sunday,4,2025-01-26
540342,23355,HOT WATER BOTTLE KEEP CALM,13,2025-05-29 17:10:11,4.58,16412,United Kingdom,59.54,2025,5,May 2025,29,Thursday,22,2025-05-29
543011,71053,WHITE METAL LANTERN,20,2025-10-22 17:08:37,3.23,17147,United Kingdom,64.6,2025,10,Oct 2025,22,Wednesday,43,2025-10-22
539841,23355,HOT WATER BOTTLE KEEP CALM,4,2024-05-01 15:07:40,4.7,16284,Spain,18.8,2024,5,May 2024,1,Wednesday,18,2024-05-01
538726,22193,RED DINER WALL CLOCK,15,2025-08-03 09:43:28,9.3,16112,Germany,139.5,2025,8,Aug 2025,3,Sunday,31,2025-08-03
541198,22745,POPPY'S PLAYHOUSE BEDROOM,3,2024-02-22 23:58:50,2.19,14472,United Kingdom,6.57,2024,2,Feb 2024,22,Thursday,8,2024-02-22
542899,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21,2024-08-10 00:44:45,2.54,12481,Norway,53.34,2024,8,Aug 2024,10,Saturday,32,2024-08-10
541558,21770,TOADSTOOL LED NIGHT LIGHT,17,2025-11-04 16:57:43,4.28,14005,France,72.76,2025,11,Nov 2025,4,Tuesday,45,2025-11-04
540526,22748,POPPY'S PLAYHOUSE KITCHEN,16,2025-01-30 15:21:56,2.03,14097,Spain,32.48,2025,1,Jan 2025,30,Thursday,5,2025-01-30
536668,22150,3 STRIPEY MICE FELTCRAFT,17,2024-11-03 05:37:08,3.69,17297,Netherlands,62.73,2024,11,Nov 2024,3,Sunday,44,2024-11-03
537046,84978,HANGING HEART JAR T-LIGHT HOLDER,20,2024-07-26 13:40:35,1.51,13081,United Kingdom,30.2,2024,7,Jul 2024,26,Friday,30,2024-07-26
540809,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2025-07-09 20:24:14,0.53,17217,Spain,12.72,2025,7,Jul 2025,9,Wednesday,28,2025-07-09
543242,22193,RED DINER WALL CLOCK,5,2025-04-01 08:02:21,8.18,16876,Germany,40.9,2025,4,Apr 2025,1,Tuesday,14,2025-04-01
537275,84029E,RED WOOLLY HOTTIE WHITE HEART,9,2024-09-08 21:59:26,3.86,14507,Singapore,34.74,2024,9,Sep 2024,8,Sunday,36,2024-09-08
543498,84978,HANGING HEART JAR T-LIGHT HOLDER,13,2024-08-24 19:54:27,1.32,17997,France,17.16,2024,8,Aug 2024,24,Saturday,34,2024-08-24
541910,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2024-11-28 00:09:27,2.62,14005,EIRE,47.16,2024,11,Nov 2024,28,Thursday,48,2024-11-28
542692,21212,PACK OF 72 RETROSPOT CAKE CASES,12,2024-05-18 20:44:06,0.5,16637,Japan,6.0,2024,5,May 2024,18,Saturday,20,2024-05-18
539163,20725,LUNCH BAG RED RETROSPOT,15,2024-09-05 03:21:38,1.58,17069,United Kingdom,23.7,2024,9,Sep 2024,5,Thursday,36,2024-09-05
542241,20725,LUNCH BAG RED RETROSPOT,23,2024-04-21 18:50:16,1.78,13513,United Kingdom,40.94,2024,4,Apr 2024,21,Sunday,16,2024-04-21
541330,22698,PINK REGENCY TEACUP AND SAUCER,1,2024-12-24 18:31:46,2.93,13974,Germany,2.93,2024,12,Dec 2024,24,Tuesday,52,2024-12-24
537728,22383,LUNCH BAG SUKI DESIGN,21,2025-01-08 23:58:12,1.5,18184,Germany,31.5,2025,1,Jan 2025,8,Wednesday,2,2025-01-08
542709,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,9,2025-01-08 03:57:07,3.75,15796,Japan,33.75,2025,1,Jan 2025,8,Wednesday,2,2025-01-08
538648,22745,POPPY'S PLAYHOUSE BEDROOM,14,2025-04-29 15:48:35,2.21,16773,France,30.94,2025,4,Apr 2025,29,Tuesday,18,2025-04-29
542825,22745,POPPY'S PLAYHOUSE BEDROOM,11,2024-05-01 06:20:43,2.28,15595,Switzerland,25.08,2024,5,May 2024,1,Wednesday,18,2024-05-01
537344,22752,SET 7 BABUSHKA NESTING BOXES,3,2024-04-27 18:31:10,8.41,13523,United Kingdom,25.23,2024,4,Apr 2024,27,Saturday,17,2024-04-27
540832,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,2025-04-22 11:39:55,3.46,16088,Denmark,17.3,2025,4,Apr 2025,22,Tuesday,17,2025-04-22
537052,22423,REGENCY CAKESTAND 3 TIER,13,2024-02-10 06:51:30,13.99,15039,United Kingdom,181.87,2024,2,Feb 2024,10,Saturday,6,2024-02-10
537786,21931,JUMBO STORAGE BAG SUKI,9,2025-01-07 01:01:02,1.93,15895,United Kingdom,17.37,2025,1,Jan 2025,7,Tuesday,2,2025-01-07
541674,21931,JUMBO STORAGE BAG SUKI,2,2025-01-28 23:55:17,1.97,13424,Portugal,3.94,2025,1,Jan 2025,28,Tuesday,5,2025-01-28
538892,23298,SPACEBOY LUNCH BOX,18,2024-03-11 12:09:30,1.85,14648,Germany,33.3,2024,3,Mar 2024,11,Monday,11,2024-03-11
538521,21931,JUMBO STORAGE BAG SUKI,18,2024-01-19 09:28:55,2.09,12799,United Kingdom,37.62,2024,1,Jan 2024,19,Friday,3,2024-01-19
541503,20727,LUNCH BAG BLACK SKULL,8,2025-10-07 08:25:23,1.57,16333,France,12.56,2025,10,Oct 2025,7,Tuesday,41,2025-10-07
537817,22193,RED DINER WALL CLOCK,12,2025-06-04 18:12:36,8.48,13533,Belgium,101.76,2025,6,Jun 2025,4,Wednesday,23,2025-06-04
543454,20727,LUNCH BAG BLACK SKULL,24,2025-03-13 16:05:13,1.75,12918,United Kingdom,42.0,2025,3,Mar 2025,13,Thursday,11,2025-03-13
540653,22383,LUNCH BAG SUKI DESIGN,5,2024-04-28 07:23:06,1.58,16373,United Kingdom,7.9,2024,4,Apr 2024,28,Sunday,17,2024-04-28
541980,22960,JAM MAKING SET WITH JARS,7,2025-06-09 13:25:45,4.61,15580,Germany,32.27,2025,6,Jun 2025,9,Monday,24,2025-06-09
542290,85099B,JUMBO BAG RED RETROSPOT,14,2024-09-03 13:44:00,2.07,18047,United Kingdom,28.98,2024,9,Sep 2024,3,Tuesday,36,2024-09-03
542072,84978,HANGING HEART JAR T-LIGHT HOLDER,14,2025-01-26 09:25:54,1.47,14913,United Kingdom,20.58,2025,1,Jan 2025,26,Sunday,4,2025-01-26
538009,22697,GREEN REGENCY TEACUP AND SAUCER,22,2025-06-14 03:13:35,2.81,13162,United Kingdom,61.82,2025,6,Jun 2025,14,Saturday,24,2025-06-14
541445,22193,RED DINER WALL CLOCK,10,2024-03-03 02:59:00,8.7,16596,United Kingdom,87.0,2024,3,Mar 2024,3,Sunday,9,2024-03-03
540884,20728,LUNCH BAG CARS BLUE,5,2024-02-07 19:19:08,1.68,15644,United Kingdom,8.4,2024,2,Feb 2024,7,Wednesday,6,2024-02-07
538940,23298,SPACEBOY LUNCH BOX,7,2024-06-28 16:27:11,1.8,16558,Belgium,12.6,2024,6,Jun 2024,28,Friday,26,2024-06-28
537973,84879,ASSORTED COLOUR BIRD ORNAMENT,23,2025-05-20 12:56:49,1.67,17917,Germany,38.41,2025,5,May 2025,20,Tuesday,21,2025-05-20
536779,84879,ASSORTED COLOUR BIRD ORNAMENT,23,2025-02-21 14:43:17,1.55,14908,Spain,35.65,2025,2,Feb 2025,21,Friday,8,2025-02-21
542343,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2024-04-05 02:56:37,4.0,16860,France,48.0,2024,4,Apr 2024,5,Friday,14,2024-04-05
539366,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,6,2025-04-30 15:39:42,3.4,13041,Germany,20.4,2025,4,Apr 2025,30,Wednesday,18,2025-04-30
543257,22633,HAND WARMER UNION JACK,12,2025-07-02 04:53:57,1.79,16974,Germany,21.48,2025,7,Jul 2025,2,Wednesday,27,2025-07-02
536993,22748,POPPY'S PLAYHOUSE KITCHEN,10,2025-09-01 21:19:40,2.21,14179,United Kingdom,22.1,2025,9,Sep 2025,1,Monday,36,2025-09-01
542396,22960,JAM MAKING SET WITH JARS,10,2024-03-26 10:52:09,4.07,15349,Spain,40.7,2024,3,Mar 2024,26,Tuesday,13,2024-03-26
538007,22633,HAND WARMER UNION JACK,21,2025-05-14 14:41:37,1.92,17675,Spain,40.32,2025,5,May 2025,14,Wednesday,20,2025-05-14
541311,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2025-09-09 16:10:24,4.12,17670,United Kingdom,61.8,2025,9,Sep 2025,9,Tuesday,37,2025-09-09
541360,22150,3 STRIPEY MICE FELTCRAFT,15,2024-11-07 23:32:35,3.8,17020,United Kingdom,57.0,2024,11,Nov 2024,7,Thursday,45,2024-11-07
536866,21931,JUMBO STORAGE BAG SUKI,5,2024-10-07 10:25:45,1.9,12731,USA,9.5,2024,10,Oct 2024,7,Monday,41,2024-10-07
536549,71053,WHITE METAL LANTERN,12,2024-11-02 16:08:31,3.28,17150,Sweden,39.36,2024,11,Nov 2024,2,Saturday,44,2024-11-02
537997,20728,LUNCH BAG CARS BLUE,13,2024-03-16 00:20:06,1.76,14973,Netherlands,22.88,2024,3,Mar 2024,16,Saturday,11,2024-03-16
536511,22632,HAND WARMER RED POLKA DOT,21,2025-05-15 07:24:25,1.99,15079,United Kingdom,41.79,2025,5,May 2025,15,Thursday,20,2025-05-15
542245,71053,WHITE METAL LANTERN,5,2025-09-17 18:24:50,3.07,17420,United Kingdom,15.35,2025,9,Sep 2025,17,Wednesday,38,2025-09-17
538423,20727,LUNCH BAG BLACK SKULL,2,2025-08-10 14:10:55,1.57,12971,France,3.14,2025,8,Aug 2025,10,Sunday,32,2025-08-10
542419,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2024-12-12 20:30:55,1.66,13412,United Kingdom,6.64,2024,12,Dec 2024,12,Thursday,50,2024-12-12
542387,22697,GREEN REGENCY TEACUP AND SAUCER,22,2024-02-19 03:57:09,3.02,14133,United Kingdom,66.44,2024,2,Feb 2024,19,Monday,8,2024-02-19
541042,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,6,2024-05-20 15:54:32,3.57,15873,Germany,21.42,2024,5,May 2024,20,Monday,21,2024-05-20
542951,22699,ROSES REGENCY TEACUP AND SAUCER,8,2025-04-04 13:52:49,3.08,13804,United Kingdom,24.64,2025,4,Apr 2025,4,Friday,14,2025-04-04
542700,71053,WHITE METAL LANTERN,21,2025-06-24 21:07:08,3.59,15159,Spain,75.39,2025,6,Jun 2025,24,Tuesday,26,2025-06-24
541763,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,16,2025-03-11 02:47:17,4.07,16782,United Kingdom,65.12,2025,3,Mar 2025,11,Tuesday,11,2025-03-11
538363,21931,JUMBO STORAGE BAG SUKI,14,2025-09-21 22:40:22,2.28,17073,United Kingdom,31.92,2025,9,Sep 2025,21,Sunday,38,2025-09-21
538807,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2024-10-13 16:58:02,1.58,15185,United Kingdom,3.16,2024,10,Oct 2024,13,Sunday,41,2024-10-13
540795,22961,JAM MAKING SET PRINTED,19,2025-12-01 04:54:39,1.55,17675,Spain,29.45,2025,12,Dec 2025,1,Monday,49,2025-12-01
541720,22698,PINK REGENCY TEACUP AND SAUCER,22,2024-05-06 15:43:54,2.71,16657,Finland,59.62,2024,5,May 2024,6,Monday,19,2024-05-06
536644,21770,TOADSTOOL LED NIGHT LIGHT,4,2024-08-11 06:57:34,3.83,14822,Finland,15.32,2024,8,Aug 2024,11,Sunday,32,2024-08-11
539229,84879,ASSORTED COLOUR BIRD ORNAMENT,22,2024-07-15 12:09:05,1.61,18068,Germany,35.42,2024,7,Jul 2024,15,Monday,29,2024-07-15
539965,22633,HAND WARMER UNION JACK,6,2025-01-10 02:28:52,1.86,13523,France,11.16,2025,1,Jan 2025,10,Friday,2,2025-01-10
540773,22632,HAND WARMER RED POLKA DOT,23,2025-12-06 20:34:58,1.69,14829,EIRE,38.87,2025,12,Dec 2025,6,Saturday,49,2025-12-06
537698,22633,HAND WARMER UNION JACK,15,2025-11-19 11:12:32,1.92,15798,France,28.8,2025,11,Nov 2025,19,Wednesday,47,2025-11-19
538893,22699,ROSES REGENCY TEACUP AND SAUCER,12,2024-10-13 15:37:48,3.06,16098,United Kingdom,36.72,2024,10,Oct 2024,13,Sunday,41,2024-10-13
536778,21034,REX CASH+CARRY JUMBO SHOPPER,13,2024-02-05 23:47:58,1.32,17070,United Kingdom,17.16,2024,2,Feb 2024,5,Monday,6,2024-02-05
536465,23298,SPACEBOY LUNCH BOX,19,2024-11-08 08:41:29,1.99,15985,Portugal,37.81,2024,11,Nov 2024,8,Friday,45,2024-11-08
541223,22961,JAM MAKING SET PRINTED,20,2025-07-13 23:38:36,1.34,14648,France,26.8,2025,7,Jul 2025,13,Sunday,28,2025-07-13
541760,22383,LUNCH BAG SUKI DESIGN,17,2024-08-04 23:17:20,1.65,15454,United Kingdom,28.05,2024,8,Aug 2024,4,Sunday,31,2024-08-04
537964,22632,HAND WARMER RED POLKA DOT,19,2024-08-04 23:57:10,1.7,17110,United Kingdom,32.3,2024,8,Aug 2024,4,Sunday,31,2024-08-04
539654,22961,JAM MAKING SET PRINTED,21,2024-06-30 19:17:40,1.42,15527,United Kingdom,29.82,2024,6,Jun 2024,30,Sunday,26,2024-06-30
542036,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2024-03-19 02:17:53,2.61,17858,Portugal,31.32,2024,3,Mar 2024,19,Tuesday,12,2024-03-19
538245,47566,PARTY BUNTING,10,2025-09-22 12:07:51,5.16,12606,United Kingdom,51.6,2025,9,Sep 2025,22,Monday,39,2025-09-22
538195,21931,JUMBO STORAGE BAG SUKI,7,2025-02-20 15:24:49,1.94,16130,Australia,13.58,2025,2,Feb 2025,20,Thursday,8,2025-02-20
539363,22745,POPPY'S PLAYHOUSE BEDROOM,9,2024-05-09 00:13:58,2.24,14922,United Kingdom,20.16,2024,5,May 2024,9,Thursday,19,2024-05-09
540014,22150,3 STRIPEY MICE FELTCRAFT,2,2025-11-02 22:40:39,4.22,14251,United Kingdom,8.44,2025,11,Nov 2025,2,Sunday,44,2025-11-02
540885,22960,JAM MAKING SET WITH JARS,10,2024-12-19 23:21:21,4.09,13929,United Kingdom,40.9,2024,12,Dec 2024,19,Thursday,51,2024-12-19
540780,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2024-09-02 09:15:19,2.6,15704,Norway,39.0,2024,9,Sep 2024,2,Monday,36,2024-09-02
541317,22697,GREEN REGENCY TEACUP AND SAUCER,19,2024-02-21 18:02:05,2.94,15056,EIRE,55.86,2024,2,Feb 2024,21,Wednesday,8,2024-02-21
536829,71053,WHITE METAL LANTERN,19,2024-05-13 23:00:54,3.65,18068,United Kingdom,69.35,2024,5,May 2024,13,Monday,20,2024-05-13
539318,22745,POPPY'S PLAYHOUSE BEDROOM,7,2024-05-17 11:38:23,2.06,13777,Australia,14.42,2024,5,May 2024,17,Friday,20,2024-05-17
540188,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21,2024-04-02 18:52:54,2.49,14600,Norway,52.29,2024,4,Apr 2024,2,Tuesday,14,2024-04-02
538772,20727,LUNCH BAG BLACK SKULL,6,2024-07-06 10:29:54,1.65,15787,Spain,9.9,2024,7,Jul 2024,6,Saturday,27,2024-07-06
536824,71053,WHITE METAL LANTERN,21,2025-06-09 01:52:54,3.63,16288,United Kingdom,76.23,2025,6,Jun 2025,9,Monday,24,2025-06-09
543398,22632,HAND WARMER RED POLKA DOT,2,2025-10-12 13:17:29,1.82,14609,Sweden,3.64,2025,10,Oct 2025,12,Sunday,41,2025-10-12
538753,23298,SPACEBOY LUNCH BOX,17,2024-04-02 08:58:31,1.94,17033,Singapore,32.98,2024,4,Apr 2024,2,Tuesday,14,2024-04-02
536887,21034,REX CASH+CARRY JUMBO SHOPPER,15,2025-12-01 09:30:22,1.17,17070,USA,17.55,2025,12,Dec 2025,1,Monday,49,2025-12-01
536953,22193,RED DINER WALL CLOCK,10,2025-10-16 07:01:34,9.17,13391,USA,91.7,2025,10,Oct 2025,16,Thursday,42,2025-10-16
538598,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2025-01-04 11:20:15,2.77,13047,France,44.32,2025,1,Jan 2025,4,Saturday,1,2025-01-04
540298,22698,PINK REGENCY TEACUP AND SAUCER,24,2024-04-30 04:31:57,3.07,12709,United Kingdom,73.68,2024,4,Apr 2024,30,Tuesday,18,2024-04-30
540309,22745,POPPY'S PLAYHOUSE BEDROOM,21,2025-09-23 06:59:46,2.19,12960,France,45.99,2025,9,Sep 2025,23,Tuesday,39,2025-09-23
536460,23298,SPACEBOY LUNCH BOX,18,2025-02-19 22:11:17,2.08,16762,United Kingdom,37.44,2025,2,Feb 2025,19,Wednesday,8,2025-02-19
543188,22632,HAND WARMER RED POLKA DOT,11,2024-05-31 22:39:08,1.87,12858,United Kingdom,20.57,2024,5,May 2024,31,Friday,22,2024-05-31
539991,20725,LUNCH BAG RED RETROSPOT,7,2025-01-06 02:20:18,1.62,15857,Denmark,11.34,2025,1,Jan 2025,6,Monday,2,2025-01-06
536552,22698,PINK REGENCY TEACUP AND SAUCER,1,2025-02-23 19:44:17,2.8,15095,United Kingdom,2.8,2025,2,Feb 2025,23,Sunday,8,2025-02-23
541748,47566,PARTY BUNTING,11,2024-02-05 22:07:46,4.83,13271,United Kingdom,53.13,2024,2,Feb 2024,5,Monday,6,2024-02-05
536996,23355,HOT WATER BOTTLE KEEP CALM,8,2024-04-13 11:51:32,4.97,17293,Spain,39.76,2024,4,Apr 2024,13,Saturday,15,2024-04-13
542980,22632,HAND WARMER RED POLKA DOT,16,2024-10-14 01:05:21,1.75,14230,France,28.0,2024,10,Oct 2024,14,Monday,42,2024-10-14
538111,23203,JUMBO BAG DOILEY PATTERNS,1,2024-04-10 15:06:02,1.94,14109,United Kingdom,1.94,2024,4,Apr 2024,10,Wednesday,15,2024-04-10
540705,47566,PARTY BUNTING,15,2025-04-24 01:14:36,5.29,16821,United Kingdom,79.35,2025,4,Apr 2025,24,Thursday,17,2025-04-24
537110,22697,GREEN REGENCY TEACUP AND SAUCER,2,2025-08-20 23:00:37,2.92,15022,USA,5.84,2025,8,Aug 2025,20,Wednesday,34,2025-08-20
539227,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2024-07-19 10:03:00,2.34,16125,United Kingdom,7.02,2024,7,Jul 2024,19,Friday,29,2024-07-19
537357,22697,GREEN REGENCY TEACUP AND SAUCER,3,2025-07-29 03:28:26,3.0,13185,France,9.0,2025,7,Jul 2025,29,Tuesday,31,2025-07-29
540066,22193,RED DINER WALL CLOCK,7,2024-10-31 10:53:04,9.08,12816,Switzerland,63.56,2024,10,Oct 2024,31,Thursday,44,2024-10-31
542729,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2025-05-11 02:27:55,1.81,13502,United Kingdom,1.81,2025,5,May 2025,11,Sunday,19,2025-05-11
539851,23355,HOT WATER BOTTLE KEEP CALM,8,2025-02-27 18:07:45,4.99,13777,Sweden,39.92,2025,2,Feb 2025,27,Thursday,9,2025-02-27
541293,22960,JAM MAKING SET WITH JARS,16,2025-07-10 06:09:20,4.19,12826,United Kingdom,67.04,2025,7,Jul 2025,10,Thursday,28,2025-07-10
538455,84406B,CREAM CUPID HEARTS COAT HANGER,24,2024-07-05 02:18:06,2.84,12604,Germany,68.16,2024,7,Jul 2024,5,Friday,27,2024-07-05
541642,23355,HOT WATER BOTTLE KEEP CALM,11,2025-09-11 07:06:01,4.35,14549,Denmark,47.85,2025,9,Sep 2025,11,Thursday,37,2025-09-11
542898,23203,JUMBO BAG DOILEY PATTERNS,3,2025-08-27 01:18:06,1.96,16989,Finland,5.88,2025,8,Aug 2025,27,Wednesday,35,2025-08-27
542455,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,19,2024-10-21 00:06:56,4.12,17273,United Kingdom,78.28,2024,10,Oct 2024,21,Monday,43,2024-10-21
536376,22423,REGENCY CAKESTAND 3 TIER,10,2025-01-30 06:01:31,11.72,17341,United Kingdom,117.2,2025,1,Jan 2025,30,Thursday,5,2025-01-30
543376,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2024-03-09 08:21:44,4.66,14355,EIRE,37.28,2024,3,Mar 2024,9,Saturday,10,2024-03-09
538982,21212,PACK OF 72 RETROSPOT CAKE CASES,17,2025-03-23 20:20:50,0.53,12477,United Kingdom,9.01,2025,3,Mar 2025,23,Sunday,12,2025-03-23
541436,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2025-07-02 19:25:33,3.46,17675,United Kingdom,20.76,2025,7,Jul 2025,2,Wednesday,27,2025-07-02
538711,22423,REGENCY CAKESTAND 3 TIER,11,2024-01-13 09:39:44,12.6,15261,Sweden,138.6,2024,1,Jan 2024,13,Saturday,2,2024-01-13
539989,47566,PARTY BUNTING,3,2025-05-17 08:19:43,5.19,14133,United Kingdom,15.57,2025,5,May 2025,17,Saturday,20,2025-05-17
541451,22748,POPPY'S PLAYHOUSE KITCHEN,17,2025-01-31 13:46:23,2.18,14355,United Kingdom,37.06,2025,1,Jan 2025,31,Friday,5,2025-01-31
543046,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19,2025-09-25 06:01:00,4.22,14953,United Kingdom,80.18,2025,9,Sep 2025,25,Thursday,39,2025-09-25
537959,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2024-01-13 22:22:33,4.48,16441,Sweden,44.8,2024,1,Jan 2024,13,Saturday,2,2024-01-13
538969,22745,POPPY'S PLAYHOUSE BEDROOM,4,2025-01-09 13:04:12,2.05,12535,Canada,8.2,2025,1,Jan 2025,9,Thursday,2,2025-01-09
537078,21931,JUMBO STORAGE BAG SUKI,9,2024-11-17 23:31:46,1.95,12991,Germany,17.55,2024,11,Nov 2024,17,Sunday,46,2024-11-17
538779,22697,GREEN REGENCY TEACUP AND SAUCER,13,2025-11-16 17:28:46,2.91,14305,United Kingdom,37.83,2025,11,Nov 2025,16,Sunday,46,2025-11-16
539971,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2025-03-20 18:13:27,2.55,14057,Sweden,5.1,2025,3,Mar 2025,20,Thursday,12,2025-03-20
543625,22633,HAND WARMER UNION JACK,22,2025-02-17 01:52:59,1.88,14016,Sweden,41.36,2025,2,Feb 2025,17,Monday,8,2025-02-17
540805,22150,3 STRIPEY MICE FELTCRAFT,22,2024-07-13 14:33:21,3.58,16821,United Kingdom,78.76,2024,7,Jul 2024,13,Saturday,28,2024-07-13
540328,20725,LUNCH BAG RED RETROSPOT,5,2024-12-03 03:48:33,1.61,18263,Spain,8.05,2024,12,Dec 2024,3,Tuesday,49,2024-12-03
542933,47566,PARTY BUNTING,6,2025-11-22 14:02:03,4.71,15042,United Kingdom,28.26,2025,11,Nov 2025,22,Saturday,47,2025-11-22
537945,22633,HAND WARMER UNION JACK,5,2025-07-01 19:46:30,1.95,13804,France,9.75,2025,7,Jul 2025,1,Tuesday,27,2025-07-01
539792,22698,PINK REGENCY TEACUP AND SAUCER,13,2025-04-04 01:58:04,3.22,14736,Australia,41.86,2025,4,Apr 2025,4,Friday,14,2025-04-04
539862,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2025-10-09 23:38:04,3.74,17107,Germany,26.18,2025,10,Oct 2025,9,Thursday,41,2025-10-09
541064,22423,REGENCY CAKESTAND 3 TIER,13,2025-10-31 13:47:44,11.72,15237,Germany,152.36,2025,10,Oct 2025,31,Friday,44,2025-10-31
542743,84978,HANGING HEART JAR T-LIGHT HOLDER,18,2025-01-03 12:34:48,1.55,14506,EIRE,27.9,2025,1,Jan 2025,3,Friday,1,2025-01-03
540123,22383,LUNCH BAG SUKI DESIGN,16,2025-07-15 17:27:59,1.67,18269,United Kingdom,26.72,2025,7,Jul 2025,15,Tuesday,29,2025-07-15
537763,22150,3 STRIPEY MICE FELTCRAFT,6,2025-06-26 12:21:42,3.58,16867,United Kingdom,21.48,2025,6,Jun 2025,26,Thursday,26,2025-06-26
538952,22383,LUNCH BAG SUKI DESIGN,10,2025-11-18 07:18:43,1.53,17079,United Kingdom,15.3,2025,11,Nov 2025,18,Tuesday,47,2025-11-18
538237,20727,LUNCH BAG BLACK SKULL,20,2024-10-28 05:10:32,1.71,13096,United Kingdom,34.2,2024,10,Oct 2024,28,Monday,44,2024-10-28
543076,22752,SET 7 BABUSHKA NESTING BOXES,19,2024-10-29 01:32:49,7.6,14609,Sweden,144.4,2024,10,Oct 2024,29,Tuesday,44,2024-10-29
542587,84029E,RED WOOLLY HOTTIE WHITE HEART,19,2024-11-24 20:10:20,4.12,17346,United Kingdom,78.28,2024,11,Nov 2024,24,Sunday,47,2024-11-24
538149,22752,SET 7 BABUSHKA NESTING BOXES,1,2025-08-21 02:19:48,7.96,12837,France,7.96,2025,8,Aug 2025,21,Thursday,34,2025-08-21
540768,23298,SPACEBOY LUNCH BOX,16,2025-09-06 17:21:15,2.11,15090,France,33.76,2025,9,Sep 2025,6,Saturday,36,2025-09-06
538841,22752,SET 7 BABUSHKA NESTING BOXES,13,2025-04-28 10:57:39,8.41,18064,France,109.33,2025,4,Apr 2025,28,Monday,18,2025-04-28
539910,47566,PARTY BUNTING,5,2025-08-17 00:53:43,5.12,14036,Belgium,25.6,2025,8,Aug 2025,17,Sunday,33,2025-08-17
