InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537937,22193,RED DINER WALL CLOCK,7,2025-10-29 19:31:17,8.31,15796.0,Spain
541670,22633,HAND WARMER UNION JACK,14,2024-08-22 14:29:59,2.03,14829.0,United Kingdom
540881,71053,WHITE METAL LANTERN,13,2025-10-31 11:09:53,3.08,15336.0,United Kingdom
541528,22697,GREEN REGENCY TEACUP AND SAUCER,20,2024-11-22 18:14:00,3.19,16473.0,United Kingdom
540229,20728,LUNCH BAG CARS BLUE,15,2025-05-21 04:18:52,1.71,17821.0,Germany
542619,22632,HAND WARMER RED POLKA DOT,21,2025-06-12 16:18:58,2.01,12994.0,EIRE
542049,20728,LUNCH BAG CARS BLUE,16,2025-06-06 00:25:04,1.74,13223.0,United Kingdom
541100,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,20,2024-09-12 14:14:06,3.67,16976.0,EIRE
538661,20727,LUNCH BAG BLACK SKULL,14,2024-02-14 22:20:36,1.69,17790.0,Canada
543090,21931,JUMBO STORAGE BAG SUKI,7,2025-01-22 10:10:57,1.96,16898.0,France
542837,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2024-04-13 18:59:16,2.62,12776.0,United Kingdom
541126,20728,LUNCH BAG CARS BLUE,10,2024-09-01 09:29:18,1.71,14410.0,United Kingdom
538425,23298,SPACEBOY LUNCH BOX,23,2024-09-14 09:08:25,1.85,16130.0,United Kingdom
538716,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,17,2024-03-15 14:17:05,3.48,13542.0,United Kingdom
540194,21212,PACK OF 72 RETROSPOT CAKE CASES,8,2024-02-08 07:40:21,0.51,13942.0,United Kingdom
543408,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2024-03-09 15:04:24,1.6,15428.0,Sweden
541616,22193,RED DINER WALL CLOCK,7,2024-04-26 09:39:40,8.03,16223.0,Italy
539408,71053,WHITE METAL LANTERN,19,2024-12-21 06:25:25,3.27,,United Kingdom
536926,22150,3 STRIPEY MICE FELTCRAFT,2,2024-03-27 03:51:31,3.76,17060.0,United Kingdom
538119,22150,3 STRIPEY MICE FELTCRAFT,13,2024-07-14 09:46:26,3.72,16972.0,Netherlands
541683,22745,POPPY'S PLAYHOUSE BEDROOM,5,2025-03-08 04:02:15,2.01,13332.0,Netherlands
542257,20727,LUNCH BAG BLACK SKULL,20,2024-09-05 17:42:48,1.5,,Japan
542325,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2024-12-04 07:02:56,3.99,14524.0,Australia
539290,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2024-09-26 21:42:22,4.17,13752.0,Japan
539504,20727,LUNCH BAG BLACK SKULL,5,2025-02-14 06:14:07,1.62,14773.0,Germany
542976,21931,JUMBO STORAGE BAG SUKI,14,2025-08-13 20:51:53,2.04,17234.0,United Kingdom
540567,22961,JAM MAKING SET PRINTED,12,2025-11-29 08:38:28,1.57,14249.0,United Kingdom
542964,47566,PARTY BUNTING,18,2025-10-17 22:12:57,5.0,,France
542631,22748,POPPY'S PLAYHOUSE KITCHEN,22,2025-11-16 11:33:44,2.06,18040.0,United Kingdom
536925,20725,LUNCH BAG RED RETROSPOT,12,2024-12-12 00:26:22,1.64,12384.0,United Kingdom
543379,21770,TOADSTOOL LED NIGHT LIGHT,18,2025-11-27 08:29:48,4.01,13834.0,United Kingdom
541104,22697,GREEN REGENCY TEACUP AND SAUCER,5,2025-06-26 07:44:32,3.22,14307.0,Germany
543043,23298,SPACEBOY LUNCH BOX,15,2024-02-14 22:37:30,1.91,13333.0,Canada
538161,22193,RED DINER WALL CLOCK,5,2024-03-10 03:24:30,9.23,14565.0,United Kingdom
541125,22633,HAND WARMER UNION JACK,-3,2024-07-07 23:27:00,1.96,17906.0,USA
542095,22698,PINK REGENCY TEACUP AND SAUCER,3,2024-09-17 22:16:55,2.69,,United Kingdom
541334,21034,REX CASH+CARRY JUMBO SHOPPER,20,2025-05-25 17:26:11,1.27,15742.0,United Kingdom
540609,71053,WHITE METAL LANTERN,16,2025-10-13 15:58:48,3.66,17797.0,United Kingdom
536725,22960,JAM MAKING SET WITH JARS,20,2024-09-21 19:34:55,4.6,15122.0,United Kingdom
539684,22423,REGENCY CAKESTAND 3 TIER,17,2025-11-10 18:05:45,12.51,12876.0,Switzerland
537618,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2025-09-17 08:01:03,4.02,14281.0,Denmark
539709,20728,LUNCH BAG CARS BLUE,4,2024-09-07 15:53:44,1.58,17299.0,Sweden
536653,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2024-11-12 02:56:25,3.9,17459.0,Denmark
543531,22193,RED DINER WALL CLOCK,8,2024-12-01 04:42:41,8.03,17983.0,Netherlands
543463,21034,REX CASH+CARRY JUMBO SHOPPER,21,2024-04-11 00:56:48,1.13,16295.0,France
537451,22632,HAND WARMER RED POLKA DOT,22,2024-07-24 20:38:40,1.84,17748.0,Netherlands
537708,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2025-05-10 10:49:32,1.79,14036.0,United Kingdom
540394,20727,LUNCH BAG BLACK SKULL,21,2024-09-06 23:54:45,1.75,15118.0,United Kingdom
536612,22193,RED DINER WALL CLOCK,3,2024-12-11 09:54:29,8.36,17583.0,Japan
540307,21034,REX CASH+CARRY JUMBO SHOPPER,22,2024-03-22 05:16:48,1.31,12378.0,United Kingdom
537776,23355,HOT WATER BOTTLE KEEP CALM,16,2025-03-15 19:03:01,4.2,13107.0,Italy
539320,85099B,JUMBO BAG RED RETROSPOT,16,2024-11-10 02:00:39,2.03,13274.0,France
539189,21770,TOADSTOOL LED NIGHT LIGHT,6,2025-03-08 17:50:03,4.17,14966.0,United Kingdom
536995,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,24,2025-01-07 11:44:27,3.4,17266.0,United Kingdom
537533,71053,WHITE METAL LANTERN,10,2025-08-29 01:28:14,3.14,16116.0,EIRE
537876,22150,3 STRIPEY MICE FELTCRAFT,16,2025-09-28 18:35:13,4.28,,United Kingdom
540115,84029E,RED WOOLLY HOTTIE WHITE HEART,21,2025-06-21 16:36:16,3.88,15287.0,United Kingdom
542094,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,2024-04-01 10:34:46,4.19,15984.0,United Kingdom
537163,22698,PINK REGENCY TEACUP AND SAUCER,22,2024-04-15 06:47:52,3.13,,United Kingdom
536507,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2025-03-23 09:28:07,4.65,16637.0,Norway
537756,85099B,JUMBO BAG RED RETROSPOT,3,2025-10-19 15:11:53,2.16,17756.0,Italy
539053,84406B,CREAM CUPID HEARTS COAT HANGER,10,2025-05-19 01:50:23,2.85,15892.0,Singapore
542427,22150,3 STRIPEY MICE FELTCRAFT,1,2024-03-20 00:48:45,4.06,12837.0,United Kingdom
538978,22961,JAM MAKING SET PRINTED,22,2024-03-22 19:31:14,1.53,17831.0,Netherlands
538323,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2025-10-08 09:34:35,1.66,,Germany
539339,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2025-11-03 11:44:32,4.07,17117.0,Portugal
542252,22698,PINK REGENCY TEACUP AND SAUCER,5,2024-12-09 12:37:00,2.77,17850.0,United Kingdom
539563,22193,RED DINER WALL CLOCK,21,2025-07-03 17:21:24,9.14,14908.0,United Kingdom
543535,22150,3 STRIPEY MICE FELTCRAFT,20,2025-01-23 04:46:11,4.19,13268.0,United Kingdom
C536957,21931,JUMBO STORAGE BAG SUKI,-22,2024-02-20 16:32:24,1.91,15252.0,United Kingdom
541916,22752,SET 7 BABUSHKA NESTING BOXES,4,2024-04-15 15:39:02,7.66,17094.0,Denmark
539940,20725,LUNCH BAG RED RETROSPOT,4,2024-08-01 22:09:24,1.6,13830.0,Spain
538223,21034,REX CASH+CARRY JUMBO SHOPPER,1,2025-02-11 03:10:50,1.37,14863.0,Belgium
542277,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,22,2024-06-08 10:34:41,3.58,15953.0,Netherlands
541367,22633,HAND WARMER UNION JACK,2,2024-06-13 02:10:09,2.02,13337.0,United Kingdom
542506,22632,HAND WARMER RED POLKA DOT,24,2024-10-07 23:34:14,1.7,16987.0,Spain
539712,20725,LUNCH BAG RED RETROSPOT,23,2024-09-19 02:00:17,1.78,,France
537046,22193,RED DINER WALL CLOCK,24,2025-04-05 07:00:46,8.22,16422.0,United Kingdom
537046,22632,HAND WARMER RED POLKA DOT,15,2024-02-01 14:46:15,1.99,16867.0,Spain
542918,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-10-14 15:01:13,2.8,14569.0,Netherlands
537831,22632,HAND WARMER RED POLKA DOT,9,2024-03-10 05:28:41,1.88,15530.0,Netherlands
538201,22383,LUNCH BAG SUKI DESIGN,23,2024-07-10 01:40:32,1.77,15039.0,EIRE
539952,85099B,JUMBO BAG RED RETROSPOT,19,2024-02-04 18:58:38,2.25,16987.0,Switzerland
543609,20728,LUNCH BAG CARS BLUE,12,2024-08-20 13:25:36,1.55,15056.0,USA
543209,22632,HAND WARMER RED POLKA DOT,17,2025-09-28 10:51:20,1.7,16638.0,Spain
539072,22193,RED DINER WALL CLOCK,23,2024-05-20 10:47:51,7.85,13049.0,United Kingdom
538729,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2024-03-21 01:58:20,2.46,14359.0,Spain
541165,21770,TOADSTOOL LED NIGHT LIGHT,9,2024-03-19 16:29:17,3.68,12606.0,Australia
539330,84406B,CREAM CUPID HEARTS COAT HANGER,14,2025-11-21 06:29:54,2.62,12495.0,United Kingdom
540108,22632,HAND WARMER RED POLKA DOT,11,2024-12-18 22:12:17,2.0,13806.0,United Kingdom
537544,22745,POPPY'S PLAYHOUSE BEDROOM,22,2025-02-11 09:21:21,1.95,17372.0,United Kingdom
538220,22699,ROSES REGENCY TEACUP AND SAUCER,3,2025-08-25 03:30:16,2.83,12883.0,Belgium
538742,22383,LUNCH BAG SUKI DESIGN,18,2025-03-19 07:22:28,1.78,12858.0,EIRE
538263,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2024-10-19 20:17:23,2.66,14684.0,United Kingdom
539670,22697,GREEN REGENCY TEACUP AND SAUCER,14,2024-11-01 10:38:07,3.07,17653.0,France
542481,23355,HOT WATER BOTTLE KEEP CALM,5,2025-07-19 04:10:56,4.42,12986.0,United Kingdom
541877,22193,RED DINER WALL CLOCK,3,2024-06-04 09:04:33,8.87,17374.0,France
537598,22699,ROSES REGENCY TEACUP AND SAUCER,12,2025-06-29 17:48:27,2.83,,Japan
537090,20727,LUNCH BAG BLACK SKULL,4,2024-10-08 21:58:41,1.7,17143.0,United Kingdom
536590,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2025-03-19 06:33:00,1.81,15553.0,United Kingdom
542182,20727,LUNCH BAG BLACK SKULL,8,2024-03-31 03:58:57,1.68,16390.0,United Kingdom
537243,71053,WHITE METAL LANTERN,2,2024-05-27 10:45:47,3.57,14863.0,United Kingdom
543440,22960,JAM MAKING SET WITH JARS,7,2024-07-19 09:22:15,3.85,14151.0,United Kingdom
541353,71053,WHITE METAL LANTERN,9,2024-10-17 05:24:32,3.28,16605.0,United Kingdom
536743,22699,ROSES REGENCY TEACUP AND SAUCER,2,2024-10-06 07:10:23,3.13,15892.0,France
538573,85099B,JUMBO BAG RED RETROSPOT,3,2025-07-25 03:31:41,1.89,15095.0,Germany
541599,22193,RED DINER WALL CLOCK,22,2025-03-03 00:08:57,8.05,18007.0,Denmark
541971,21770,TOADSTOOL LED NIGHT LIGHT,8,2024-02-08 14:29:38,3.89,17021.0,United Kingdom
541215,84406B,CREAM CUPID HEARTS COAT HANGER,6,2025-11-03 13:53:12,2.89,14996.0,Denmark
539581,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2024-01-23 08:44:50,3.66,14016.0,Canada
538040,23203,JUMBO BAG DOILEY PATTERNS,19,2025-03-02 21:32:13,2.27,17681.0,United Kingdom
539886,21770,TOADSTOOL LED NIGHT LIGHT,10,2025-05-13 01:27:39,4.33,16117.0,Finland
542703,22632,HAND WARMER RED POLKA DOT,22,2025-05-06 09:41:18,2.03,14141.0,United Kingdom
541759,22960,JAM MAKING SET WITH JARS,22,2025-01-25 06:01:47,4.36,12867.0,France
541447,22632,HAND WARMER RED POLKA DOT,18,2025-01-09 21:02:58,1.81,14452.0,United Kingdom
543054,23355,HOT WATER BOTTLE KEEP CALM,20,2025-02-06 03:16:53,4.54,17143.0,United Kingdom
537460,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2024-10-08 03:11:19,1.73,12857.0,Finland
543346,22423,REGENCY CAKESTAND 3 TIER,14,2024-11-19 23:50:29,13.42,16884.0,United Kingdom
538167,85099B,JUMBO BAG RED RETROSPOT,4,2024-11-15 03:29:43,1.92,,Spain
542344,21770,TOADSTOOL LED NIGHT LIGHT,14,2024-11-26 05:59:23,4.32,14835.0,United Kingdom
541963,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,9,2025-06-17 06:41:45,3.98,14137.0,Japan
539166,22632,HAND WARMER RED POLKA DOT,19,2024-10-13 00:24:34,2.01,16206.0,Belgium
541805,22193,RED DINER WALL CLOCK,20,2024-08-07 20:40:55,7.95,17227.0,United Kingdom
539163,21212,PACK OF 72 RETROSPOT CAKE CASES,20,2025-08-12 12:07:13,0.0,14736.0,United Kingdom
538968,22699,ROSES REGENCY TEACUP AND SAUCER,6,2024-08-17 14:10:48,3.03,13103.0,United Kingdom
542785,23203,JUMBO BAG DOILEY PATTERNS,1,2024-11-03 17:20:06,2.03,14036.0,Germany
542248,22150,3 STRIPEY MICE FELTCRAFT,16,2025-05-23 12:24:15,3.87,15349.0,Australia
538051,21212,PACK OF 72 RETROSPOT CAKE CASES,14,2024-03-22 22:02:15,0.6,15203.0,United Kingdom
538475,21034,REX CASH+CARRY JUMBO SHOPPER,14,2025-06-14 11:20:08,1.25,14546.0,United Kingdom
536678,22748,POPPY'S PLAYHOUSE KITCHEN,6,2024-04-15 00:04:35,2.23,15170.0,Italy
540648,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2025-08-02 16:49:52,4.17,18269.0,France
538312,22699,ROSES REGENCY TEACUP AND SAUCER,2,2025-08-06 00:22:11,3.1,,United Kingdom
537492,22698,PINK REGENCY TEACUP AND SAUCER,18,2024-12-01 23:12:58,2.66,12488.0,USA
538088,22752,SET 7 BABUSHKA NESTING BOXES,19,2024-06-07 03:39:02,6.93,17983.0,United Kingdom
538109,23203,JUMBO BAG DOILEY PATTERNS,3,2024-08-19 11:16:28,2.14,15580.0,United Kingdom
537438,22697,GREEN REGENCY TEACUP AND SAUCER,7,2025-05-31 21:50:29,2.95,15371.0,United Kingdom
539836,22699,ROSES REGENCY TEACUP AND SAUCER,7,2025-05-21 23:18:03,2.8,15097.0,EIRE
540274,22150,3 STRIPEY MICE FELTCRAFT,24,2025-09-19 20:55:03,4.23,14005.0,United Kingdom
538049,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,22,2025-04-03 08:46:13,3.67,12661.0,Spain
541858,21034,REX CASH+CARRY JUMBO SHOPPER,15,2024-03-05 02:27:47,1.2,12763.0,United Kingdom
538773,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,7,2025-09-29 17:42:40,3.82,13834.0,United Kingdom
542703,22383,LUNCH BAG SUKI DESIGN,5,2024-04-30 03:53:05,1.75,17879.0,Germany
542747,84406B,CREAM CUPID HEARTS COAT HANGER,24,2025-06-23 08:23:45,2.63,17200.0,United Kingdom
543416,22699,ROSES REGENCY TEACUP AND SAUCER,7,2024-12-30 07:48:10,3.21,13145.0,United Kingdom
540698,22748,POPPY'S PLAYHOUSE KITCHEN,21,2025-06-27 19:13:21,2.29,17341.0,France
541922,21770,TOADSTOOL LED NIGHT LIGHT,8,2025-07-31 19:31:51,3.93,17217.0,United Kingdom
541664,84406B,CREAM CUPID HEARTS COAT HANGER,7,2024-01-24 14:26:05,2.9,17446.0,France
536642,22698,PINK REGENCY TEACUP AND SAUCER,18,2025-11-18 23:05:40,3.18,14133.0,Denmark
538511,23298,SPACEBOY LUNCH BOX,17,2025-09-09 23:04:22,1.98,14074.0,United Kingdom
542218,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,16,2024-05-01 19:23:48,3.59,14931.0,United Kingdom
539692,22697,GREEN REGENCY TEACUP AND SAUCER,21,2025-05-16 07:02:39,3.02,16090.0,United Kingdom
538228,47566,PARTY BUNTING,6,2025-07-17 06:42:35,5.28,14141.0,United Kingdom
542153,22383,LUNCH BAG SUKI DESIGN,20,2024-12-02 19:17:19,1.79,14829.0,United Kingdom
542286,22423,REGENCY CAKESTAND 3 TIER,5,2025-07-24 01:39:16,13.55,17004.0,United Kingdom
537202,23203,JUMBO BAG DOILEY PATTERNS,19,2024-02-08 10:42:15,2.07,13673.0,United Kingdom
536497,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2025-07-19 19:49:10,2.62,15405.0,Denmark
537860,85123A,WHITE HANGING HEART T-LIGHT HOLDER,22,2025-11-01 22:41:04,2.35,13764.0,United Kingdom
540008,22193,RED DINER WALL CLOCK,1,2024-06-19 07:30:54,8.84,14783.0,United Kingdom
542581,22423,REGENCY CAKESTAND 3 TIER,5,2025-06-02 10:40:22,12.16,,Singapore
C538125,22423,REGENCY CAKESTAND 3 TIER,-15,2024-11-28 14:40:12,13.08,14708.0,United Kingdom
541363,84978,HANGING HEART JAR T-LIGHT HOLDER,6,2025-09-03 00:51:55,1.52,17020.0,United Kingdom
536631,20727,LUNCH BAG BLACK SKULL,19,2025-08-10 14:04:52,1.8,13226.0,United Kingdom
538656,47566,PARTY BUNTING,8,2025-10-22 06:24:49,5.4,12428.0,Netherlands
540246,85123A,WHITE HANGING HEART T-LIGHT HOLDER,23,2025-11-03 18:55:40,2.44,12918.0,France
541547,23203,JUMBO BAG DOILEY PATTERNS,9,2025-11-24 00:21:37,2.11,14090.0,Germany
538723,20727,LUNCH BAG BLACK SKULL,13,2024-01-31 21:06:34,1.64,17756.0,United Kingdom
536587,85099B,JUMBO BAG RED RETROSPOT,6,2024-03-04 18:25:14,2.2,13984.0,Spain
540597,84978,HANGING HEART JAR T-LIGHT HOLDER,19,2024-09-21 18:31:31,1.45,,USA
536652,21770,TOADSTOOL LED NIGHT LIGHT,23,2025-05-17 04:09:31,3.87,,United Kingdom
542015,21034,REX CASH+CARRY JUMBO SHOPPER,9,2025-07-08 11:09:58,1.16,17541.0,United Kingdom
542824,22748,POPPY'S PLAYHOUSE KITCHEN,20,2025-05-29 02:22:36,1.92,17644.0,United Kingdom
540883,84406B,CREAM CUPID HEARTS COAT HANGER,23,2025-08-09 07:36:19,2.96,15248.0,United Kingdom
541956,23298,SPACEBOY LUNCH BOX,19,2025-10-26 01:13:54,2.05,12816.0,United Kingdom
538297,22633,HAND WARMER UNION JACK,12,2025-07-28 01:34:42,1.98,12593.0,Canada
543132,22383,LUNCH BAG SUKI DESIGN,13,2025-05-09 11:54:22,1.58,13776.0,United Kingdom
543311,21034,REX CASH+CARRY JUMBO SHOPPER,4,2024-11-18 07:52:34,1.32,15421.0,United Kingdom
543392,21034,REX CASH+CARRY JUMBO SHOPPER,18,2024-01-17 17:59:54,1.18,16605.0,United Kingdom
539227,21770,TOADSTOOL LED NIGHT LIGHT,14,2024-12-13 22:47:59,3.83,17143.0,United Kingdom
539904,22961,JAM MAKING SET PRINTED,3,2025-06-29 12:08:13,1.31,13696.0,France
539202,22961,JAM MAKING SET PRINTED,15,2025-01-17 18:12:49,1.34,16244.0,United Kingdom
542515,22745,POPPY'S PLAYHOUSE BEDROOM,15,2024-03-09 22:35:46,2.03,13464.0,Switzerland
541106,21931,JUMBO STORAGE BAG SUKI,23,2024-04-29 09:49:58,2.05,14993.0,United Kingdom
543065,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2025-05-17 11:08:48,4.48,13728.0,United Kingdom
542040,84879,ASSORTED COLOUR BIRD ORNAMENT,21,2024-11-19 21:34:22,1.65,16507.0,United Kingdom
536680,71053,WHITE METAL LANTERN,21,2025-11-27 08:09:01,3.45,16276.0,United Kingdom
541392,47566,PARTY BUNTING,22,2025-04-16 03:02:17,4.47,13359.0,United Kingdom
542945,84406B,CREAM CUPID HEARTS COAT HANGER,3,2025-09-03 00:21:49,2.82,12747.0,United Kingdom
537982,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19,2025-02-22 12:35:00,3.98,16907.0,United Kingdom
541163,21770,TOADSTOOL LED NIGHT LIGHT,11,2024-09-25 05:07:59,4.17,13990.0,Spain
537422,22699,ROSES REGENCY TEACUP AND SAUCER,20,2025-02-05 01:32:15,2.91,17293.0,France
543597,21034,REX CASH+CARRY JUMBO SHOPPER,20,2024-08-06 16:36:41,1.17,14776.0,United Kingdom
538034,22699,ROSES REGENCY TEACUP AND SAUCER,20,2025-09-20 23:49:33,2.97,14507.0,Netherlands
540984,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2024-03-10 02:42:17,1.72,16244.0,Italy
543205,23203,JUMBO BAG DOILEY PATTERNS,9,2024-05-15 03:17:58,2.0,14017.0,Sweden
539874,22193,RED DINER WALL CLOCK,22,2024-05-10 20:43:56,8.12,15248.0,EIRE
543502,22961,JAM MAKING SET PRINTED,4,2025-10-02 04:00:45,1.59,17984.0,United Kingdom
540598,47566,PARTY BUNTING,21,2024-04-02 16:54:07,5.42,,France
542542,71053,WHITE METAL LANTERN,18,2025-05-05 08:59:52,3.27,16087.0,United Kingdom
542725,22748,POPPY'S PLAYHOUSE KITCHEN,15,2025-08-08 10:58:58,2.29,14056.0,United Kingdom
541165,22423,REGENCY CAKESTAND 3 TIER,17,2024-11-30 00:37:17,13.35,15042.0,Japan
539681,22150,3 STRIPEY MICE FELTCRAFT,7,2025-02-09 11:42:16,4.07,12608.0,Germany
537117,22699,ROSES REGENCY TEACUP AND SAUCER,1,2024-01-05 19:19:48,2.67,15300.0,Australia
536399,23355,HOT WATER BOTTLE KEEP CALM,21,2025-03-01 19:11:19,4.62,15336.0,EIRE
542113,21034,REX CASH+CARRY JUMBO SHOPPER,17,2024-12-10 13:24:05,1.19,13041.0,United Kingdom
539772,20725,LUNCH BAG RED RETROSPOT,3,2024-11-21 13:13:17,1.65,14023.0,Canada
541335,22423,REGENCY CAKESTAND 3 TIER,5,2025-10-31 17:05:14,13.45,15500.0,EIRE
538333,22961,JAM MAKING SET PRINTED,10,2024-11-03 20:25:52,1.54,14074.0,France
536881,23355,HOT WATER BOTTLE KEEP CALM,2,2025-07-15 15:40:50,4.27,15776.0,EIRE
C543036,23298,SPACEBOY LUNCH BOX,-21,2025-11-08 18:11:24,1.93,15513.0,Spain
540005,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2024-03-28 12:24:04,4.0,12452.0,EIRE
537590,22698,PINK REGENCY TEACUP AND SAUCER,17,2024-05-04 20:04:16,3.21,15902.0,United Kingdom
539020,21034,REX CASH+CARRY JUMBO SHOPPER,2,2024-12-26 19:34:53,1.19,15400.0,Germany
542527,84406B,CREAM CUPID HEARTS COAT HANGER,22,2024-12-15 07:19:05,2.89,15441.0,United Kingdom
541707,84406B,CREAM CUPID HEARTS COAT HANGER,8,2024-12-06 03:40:28,2.55,15643.0,Germany
538098,22745,POPPY'S PLAYHOUSE BEDROOM,21,2024-09-09 05:12:34,2.1,,United Kingdom
538500,20727,LUNCH BAG BLACK SKULL,12,2024-12-17 06:12:15,1.71,17249.0,United Kingdom
542560,22698,PINK REGENCY TEACUP AND SAUCER,4,2025-09-30 03:08:05,2.95,17016.0,Sweden
537606,22632,HAND WARMER RED POLKA DOT,6,2024-03-10 13:20:33,1.95,14930.0,Portugal
543558,23298,SPACEBOY LUNCH BOX,3,2024-04-07 06:52:46,1.76,16470.0,United Kingdom
537156,23203,JUMBO BAG DOILEY PATTERNS,21,2024-08-01 02:17:26,2.05,16643.0,United Kingdom
538959,85099B,JUMBO BAG RED RETROSPOT,23,2025-07-07 05:43:03,1.87,17275.0,United Kingdom
541214,22423,REGENCY CAKESTAND 3 TIER,2,2024-07-28 06:18:38,13.52,14032.0,EIRE
543226,22748,POPPY'S PLAYHOUSE KITCHEN,23,2025-10-20 18:59:46,1.96,12612.0,Australia
541659,22745,POPPY'S PLAYHOUSE BEDROOM,18,2024-04-20 11:07:18,2.3,17377.0,Spain
543753,21931,JUMBO STORAGE BAG SUKI,10,2024-02-19 06:02:23,1.97,12837.0,United Kingdom
541637,22961,JAM MAKING SET PRINTED,20,2024-12-05 17:55:43,1.46,12747.0,United Kingdom
C538559,22748,POPPY'S PLAYHOUSE KITCHEN,-5,2025-04-02 13:35:42,2.01,17445.0,United Kingdom
538280,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2025-03-31 08:32:49,3.74,17611.0,United Kingdom
538214,22632,HAND WARMER RED POLKA DOT,6,2025-07-27 09:02:36,1.71,17124.0,Norway
541711,22193,RED DINER WALL CLOCK,21,2025-01-26 10:28:23,7.81,12837.0,United Kingdom
540342,23355,HOT WATER BOTTLE KEEP CALM,13,2025-05-29 17:10:11,4.58,16412.0,United Kingdom
543011,71053,WHITE METAL LANTERN,20,2025-10-22 17:08:37,3.23,17147.0,United Kingdom
539841,23355,HOT WATER BOTTLE KEEP CALM,4,2024-05-01 15:07:40,4.7,16284.0,Spain
538726,22193,RED DINER WALL CLOCK,15,2025-08-03 09:43:28,9.3,16112.0,Germany
541198,22745,POPPY'S PLAYHOUSE BEDROOM,3,2024-02-22 23:58:50,2.19,14472.0,United Kingdom
542899,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21,2024-08-10 00:44:45,2.54,12481.0,Norway
C537787,22699,ROSES REGENCY TEACUP AND SAUCER,-23,2025-06-15 14:42:50,3.15,15246.0,France
541558,21770,TOADSTOOL LED NIGHT LIGHT,17,2025-11-04 16:57:43,4.28,14005.0,France
540526,22748,POPPY'S PLAYHOUSE KITCHEN,16,2025-01-30 15:21:56,2.03,14097.0,Spain
536668,22150,3 STRIPEY MICE FELTCRAFT,17,2024-11-03 05:37:08,3.69,17297.0,Netherlands
537046,84978,HANGING HEART JAR T-LIGHT HOLDER,20,2024-07-26 13:40:35,1.51,13081.0,United Kingdom
540809,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2025-07-09 20:24:14,0.53,17217.0,Spain
543242,22193,RED DINER WALL CLOCK,5,2025-04-01 08:02:21,8.18,16876.0,Germany
537275,84029E,RED WOOLLY HOTTIE WHITE HEART,9,2024-09-08 21:59:26,3.86,14507.0,Singapore
543498,84978,HANGING HEART JAR T-LIGHT HOLDER,13,2024-08-24 19:54:27,1.32,17997.0,France
541910,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2024-11-28 00:09:27,2.62,14005.0,EIRE
542692,21212,PACK OF 72 RETROSPOT CAKE CASES,12,2024-05-18 20:44:06,0.5,16637.0,Japan
539163,20725,LUNCH BAG RED RETROSPOT,15,2024-09-05 03:21:38,1.58,17069.0,United Kingdom
C539076,23203,JUMBO BAG DOILEY PATTERNS,-4,2024-03-06 03:39:39,1.93,15186.0,Australia
542241,20725,LUNCH BAG RED RETROSPOT,23,2024-04-21 18:50:16,1.78,13513.0,United Kingdom
541330,22698,PINK REGENCY TEACUP AND SAUCER,1,2024-12-24 18:31:46,2.93,13974.0,Germany
537728,22383,LUNCH BAG SUKI DESIGN,21,2025-01-08 23:58:12,1.5,18184.0,Germany
542709,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,9,2025-01-08 03:57:07,3.75,15796.0,Japan
